# FP1-F7,F7-T7,T7-P7,P7-O1,FP1-F3,F3-C3,C3-P3,P3-O1,FP2-F4,F4-C4,C4-P4,P4-O2,FP2-F8,F8-T8,T8-P8-0,P8-O2,FZ-CZ,CZ-PZ,P7-T7,T7-FT9,FT9-FT10,FT10-T8,T8-P8-1
5.593162393162392663e-04,8.589987789987789260e-04,8.625152625152624625e-04,7.140415140415140019e-04,5.171184371184370460e-04,3.678632478632478417e-04,6.421489621489621111e-04,5.464224664224663717e-04,4.573382173382173604e-04,3.588766788766788282e-04,1.807081807081807243e-04,2.193894993894993811e-04,6.569963369963370547e-04,8.679853479853479395e-04,1.046544566544566198e-03,6.995848595848596198e-04,3.127716727716727809e-04,1.674236874236874307e-04,8.629059829059829156e-04,6.667643467643467577e-04,7.558485958485958774e-04,8.257875457875457192e-04,1.046544566544566198e-03
6.214407814407813457e-04,6.710622710622709836e-04,5.827594627594626618e-04,5.159462759462759033e-04,7.566300366300366754e-04,4.889865689865689714e-04,6.792673992673991992e-04,7.253724053724054091e-04,4.862515262515262329e-04,3.100366300366299882e-04,2.541636141636141838e-04,2.119658119658119364e-04,5.331379731379731323e-04,5.655677655677655413e-04,6.499633699633698735e-04,7.202930402930402768e-04,3.440293040293040472e-04,3.366056166056165754e-04,5.823687423687423171e-04,7.839804639804638436e-04,6.323809523809524082e-04,5.655677655677655413e-04,6.499633699633698735e-04
5.757264957264956974e-04,6.890354090354090105e-04,5.722100122100121609e-04,8.054700854700854069e-04,6.487912087912087308e-04,3.494993894993894700e-04,7.785103785103784750e-04,8.664224664224663437e-04,5.964346764346764628e-04,2.322832722832722757e-04,2.432234432234432026e-04,2.416605616605616339e-04,5.007081807081806149e-04,5.839316239316239129e-04,6.820024420024419377e-04,5.733821733821734120e-04,2.764346764346763824e-04,1.564835164835164767e-04,5.726007326007326141e-04,8.351648351648350774e-04,6.652014652014651619e-04,6.558241758241756952e-04,6.820024420024419377e-04
5.866666666666666514e-04,7.288888888888888371e-04,4.842979242979242381e-04,6.495726495726495287e-04,4.842979242979242381e-04,3.721611721611721218e-04,8.840048840048840258e-04,8.754090354090353571e-04,4.506959706959706865e-04,2.580708180708180650e-04,2.553357753357753264e-04,2.568986568986568681e-04,3.784126984126983968e-04,6.155799755799755239e-04,7.011477411477411072e-04,7.999999999999999299e-04,2.553357753357753264e-04,1.502319902319902288e-04,4.846886446886446370e-04,4.405372405372405304e-04,6.265201465201465864e-04,5.753357753357753526e-04,7.011477411477411072e-04
5.085225885225884857e-04,6.745787545787545201e-04,5.112576312576312242e-04,6.745787545787545201e-04,4.237362637362637003e-04,5.350915750915750729e-04,7.437362637362636723e-04,5.866666666666666514e-04,3.565323565323564887e-04,3.690354090354090386e-04,2.096214896214895968e-04,2.272039072039071705e-04,4.491330891330890906e-04,5.839316239316239129e-04,6.698901098901098410e-04,6.163614163614163219e-04,3.350427350427350338e-04,2.236874236874236883e-04,5.116483516483516774e-04,4.694505494505494029e-04,5.585347985347984684e-04,4.608547008547008426e-04,6.698901098901098410e-04
7.183394383394382278e-04,4.741391941391941362e-04,6.503540903540903266e-04,7.140415140415140019e-04,6.702808302808302941e-04,3.963858363858363694e-04,1.276678876678876686e-03,1.287228327228326970e-03,7.214652014652015279e-04,2.815140415140415147e-04,2.944078144078143551e-04,2.623687423687423451e-04,6.644200244200243639e-04,6.089377289377289042e-04,7.027106227106227031e-04,6.093284493284492490e-04,2.651037851037851378e-04,2.795604395604395199e-04,6.507448107448106714e-04,5.186813186813186418e-04,6.167521367521366666e-04,6.550427350427350057e-04,7.027106227106227031e-04
5.530647130647129914e-04,5.483760683760683123e-04,4.819536019536018985e-04,6.687179487179486983e-04,4.221733821733821587e-04,4.784371184371184163e-04,6.964590964590964281e-04,7.327960927960928267e-04,2.666666666666666794e-04,2.588522588522588087e-04,2.131379731379731332e-04,1.873504273504273169e-04,2.834676434676434553e-04,4.702319902319902008e-04,5.776800976800976380e-04,6.499633699633698735e-04,3.330891330891330932e-04,2.057142857142857156e-04,4.823443223443222975e-04,6.237851037851037395e-04,3.756776556776556582e-04,5.007081807081806149e-04,5.776800976800976380e-04
6.487912087912087308e-04,9.512087912087912375e-04,9.601953601953601425e-04,4.045909645909645308e-04,4.616361416361416405e-04,4.198290598290598192e-04,8.543101343101343554e-04,7.902319902319902270e-04,4.725763125763125946e-04,2.213431013431013488e-04,2.568986568986568681e-04,3.377777777777777723e-04,6.085470085470085595e-04,9.203418803418803159e-04,9.691819291819291559e-04,6.288644688644688717e-04,2.830769230769230563e-04,1.795360195360195274e-04,9.605860805860804872e-04,7.195115995115993705e-04,5.374358974358974667e-04,7.124786324786324060e-04,9.691819291819291559e-04
7.113064713064712634e-04,9.949694749694748368e-04,9.480830280830280458e-04,5.960439560439560096e-04,5.202442002442002377e-04,4.256898656898656951e-04,1.232136752136751964e-03,1.208693528693528460e-03,6.030769230769230825e-04,3.350427350427350338e-04,2.596336996336996066e-04,3.315262515262515516e-04,7.851526251526252031e-04,8.730647130647129633e-04,9.527716727716727249e-04,5.358730158730158708e-04,5.280586080586080000e-04,2.451770451770451703e-04,9.484737484737484989e-04,7.542857142857142816e-04,7.456898656898656129e-04,8.433699633699632929e-04,9.527716727716727249e-04
8.636874236874236051e-04,1.365763125763125481e-03,1.315750915750915715e-03,5.284493284493284532e-04,6.077655677655677616e-04,5.284493284493284532e-04,6.937240537240536896e-04,7.300610500610500882e-04,5.913553113553112221e-04,3.670818070818070438e-04,2.850305250305250511e-04,3.186324786324786027e-04,7.902319902319902270e-04,1.116874236874236927e-03,1.410305250305250420e-03,6.116727716727716428e-04,3.139438339438339778e-04,1.639072039072038943e-04,1.315360195360195479e-03,1.009426129426129436e-03,7.046642246642246437e-04,9.379242979242978897e-04,1.410305250305250420e-03
7.417826617826617317e-04,1.485323565323565069e-03,1.179780219780219696e-03,4.870329670329669766e-04,5.331379731379731323e-04,4.475702075702075490e-04,8.097680097680097413e-04,8.707203907203906780e-04,3.756776556776556582e-04,2.299389499389499361e-04,2.510378510378509921e-04,2.916727716727716708e-04,7.449084249084248150e-04,7.843711843711842968e-04,1.280195360195360114e-03,4.850793650793650360e-04,2.420512820512820329e-04,1.396825396825396737e-04,1.180170940170939932e-03,6.511355311355310161e-04,4.901587301587301141e-04,8.515750915750916169e-04,1.280195360195360114e-03
8.003907203907203831e-04,1.344664224664224479e-03,1.120390720390720572e-03,5.495482295482294549e-04,4.327228327228327138e-04,4.639804639804639801e-04,7.105250305250304654e-04,7.085714285714285248e-04,4.331135531135531127e-04,3.498901098901098690e-04,2.651037851037851378e-04,3.096459096459095893e-04,8.711111111111110228e-04,9.394871794871793771e-04,1.285274725274725355e-03,6.233943833943832863e-04,3.475457875457875294e-04,1.689865689865689723e-04,1.120781440781440808e-03,8.316483516483516494e-04,5.136019536019536180e-04,8.597802197802197240e-04,1.285274725274725355e-03
7.242002442002441580e-04,1.170012210012209885e-03,1.068424908424908540e-03,7.714774114774114021e-04,5.663492063492063392e-04,4.561660561660561635e-04,1.157118437118437098e-03,1.061001221001221014e-03,6.694993894993894962e-04,3.291819291819292120e-04,2.557264957264957254e-04,2.776068376068375793e-04,4.885958485958486266e-04,8.660317460317459989e-04,1.153211233211233217e-03,7.230280830280830153e-04,5.233699633699633209e-04,3.881807081807081539e-04,1.068815628815628777e-03,7.480341880341880067e-04,7.550671550671550795e-04,8.074236874236873475e-04,1.153211233211233217e-03
8.121123321123320266e-04,8.625152625152624625e-04,8.296947496947497088e-04,7.339682539682539694e-04,5.042246642246642598e-04,3.096459096459095893e-04,7.097435897435896675e-04,7.495970695970694941e-04,4.624175824175823842e-04,2.717460317460317575e-04,2.193894993894993811e-04,3.217582417582417402e-04,5.979975579975580586e-04,8.347741147741147326e-04,8.003907203907203831e-04,7.921855921855921676e-04,2.553357753357753264e-04,2.283760683760683674e-04,8.300854700854700535e-04,6.796581196581196523e-04,5.933089133089133795e-04,9.238583638583638524e-04,8.003907203907203831e-04
7.589743589743589607e-04,7.367032967032967079e-04,6.820024420024419377e-04,7.007570207570207625e-04,6.812210012210011397e-04,4.288156288156288326e-04,6.870818070818069615e-04,6.550427350427350057e-04,5.624420024420024580e-04,2.889377289377289323e-04,2.639316239316238867e-04,2.189987789987789821e-04,7.886691086691086311e-04,9.707448107448106434e-04,1.143443223443223406e-03,7.179487179487178830e-04,3.248840048840048777e-04,1.943833943833943626e-04,6.823931623931622824e-04,6.265201465201465864e-04,5.440781440781440863e-04,1.068034188034187870e-03,1.143443223443223406e-03
6.019047619047619398e-04,9.269841269841269356e-04,6.601221001221001380e-04,8.343833943833943879e-04,5.175091575091574992e-04,3.717704517704517229e-04,6.769230769230769138e-04,6.347252747252746935e-04,5.319658119658119896e-04,3.366056166056165754e-04,3.037851037851037675e-04,3.002686202686202853e-04,1.064517704517704659e-03,1.170793650793650574e-03,1.284102564102563996e-03,8.375091575091574711e-04,2.713553113553113585e-04,3.873992673992673560e-04,6.605128205128204828e-04,6.683272283272283535e-04,5.952625152625153201e-04,1.136800976800977003e-03,1.284102564102563996e-03
5.479853479853479675e-04,6.011233211233211419e-04,6.491819291819290755e-04,6.937240537240536896e-04,6.097191697191697022e-04,3.506715506715506669e-04,7.644444444444444377e-04,8.695482295482295353e-04,5.018803418803418660e-04,2.213431013431013488e-04,1.557020757020756787e-04,2.811233211233211157e-04,5.452503052503052290e-04,4.510866910866910312e-04,7.054456654456654416e-04,8.980708180708180631e-04,2.408791208791208631e-04,1.357753357753357655e-04,6.495726495726495287e-04,6.140170940170939281e-04,6.753601953601953180e-04,4.901587301587301141e-04,7.054456654456654416e-04
4.319413919413919159e-04,7.398290598290597911e-04,6.589499389499389953e-04,7.042735042735041905e-04,5.198534798534797845e-04,4.354578754578754523e-04,8.441514041514040908e-04,8.996336996336995505e-04,4.964102564102563890e-04,2.635409035409034878e-04,2.025885225885225782e-04,3.174603174603174600e-04,6.585592185592185422e-04,4.854700854700854350e-04,7.394383394383394464e-04,7.675702075702075210e-04,2.744810744810744418e-04,2.854212454212453958e-04,6.593406593406593401e-04,5.405616605616605499e-04,5.745543345543345547e-04,4.682783882783882602e-04,7.394383394383394464e-04
8.039072039072038111e-04,9.281562881562880783e-04,1.011770451770451721e-03,6.226129426129424884e-04,5.112576312576312242e-04,3.455921855921855889e-04,9.969230769230768858e-04,9.347985347985346980e-04,4.760927960927960768e-04,2.561172161172161244e-04,2.025885225885225782e-04,2.303296703296703351e-04,6.312087912087912655e-04,5.604884004884005174e-04,8.711111111111110228e-04,7.433455433455433276e-04,2.303296703296703351e-04,1.978998778998778991e-04,1.012161172161172174e-03,5.944810744810745222e-04,6.273015873015872759e-04,7.874969474969474885e-04,8.711111111111110228e-04
6.636385836385836744e-04,9.344078144078143532e-04,1.052405372405372345e-03,7.429548229548228744e-04,4.589010989010989020e-04,5.014896214896214129e-04,9.058852258852258255e-04,8.711111111111110228e-04,4.327228327228327138e-04,2.717460317460317575e-04,2.205616605616605508e-04,3.108180708180707861e-04,4.499145299145298886e-04,6.105006105006105001e-04,8.843956043956043706e-04,8.347741147741147326e-04,2.830769230769230563e-04,1.517948717948717976e-04,1.052796092796092582e-03,7.015384615384615604e-04,5.800244200244200317e-04,6.319902319902319550e-04,8.843956043956043706e-04
5.901831501831500794e-04,6.902075702075702616e-04,6.464468864468864455e-04,5.229792429792428678e-04,4.674969474969474623e-04,4.069352869352868703e-04,1.149694749694749572e-03,1.269645909645909830e-03,5.292307692307692511e-04,3.073015873015872497e-04,2.021978021978021792e-04,2.049328449328449448e-04,4.749206349206349341e-04,4.952380952380952463e-04,7.265445665445665517e-04,5.534554334554334445e-04,3.018315018315018269e-04,1.521855921855921694e-04,6.468376068376067902e-04,6.245665445665446458e-04,5.979975579975580586e-04,4.635897435897435811e-04,7.265445665445665517e-04
5.640048840048840538e-04,6.019047619047619398e-04,6.210500610500610010e-04,7.234188034188034685e-04,7.156043956043954893e-04,4.096703296703296630e-04,7.421733821733820765e-04,7.499877899877899472e-04,6.198778998778998583e-04,3.147252747252747215e-04,2.756532356532356387e-04,2.471306471306471109e-04,5.186813186813186418e-04,6.347252747252746935e-04,8.050793650793650622e-04,8.668131868131867968e-04,3.119902319902319830e-04,1.764102564102563899e-04,6.206593406593405478e-04,7.042735042735041905e-04,5.515018315018315040e-04,5.612698412698413153e-04,8.050793650793650622e-04
5.386080586080586093e-04,9.355799755799754959e-04,6.683272283272283535e-04,5.315750915750916449e-04,4.987545787545786743e-04,3.244932844932844787e-04,7.937484737484737634e-04,7.394383394383394464e-04,5.862759462759461982e-04,2.568986568986568681e-04,2.096214896214895968e-04,2.174358974358974134e-04,4.057631257631257276e-04,5.772893772893772932e-04,7.433455433455433276e-04,7.281074481074481476e-04,2.107936507936507666e-04,2.158730158730158717e-04,6.687179487179486983e-04,5.956532356532356649e-04,6.597313797313797933e-04,5.464224664224663717e-04,7.433455433455433276e-04
4.960195360195360443e-04,7.652258852258852356e-04,6.159706959706958687e-04,6.226129426129424884e-04,5.374358974358974667e-04,3.752869352869352593e-04,1.026227106227106103e-03,9.543345543345543207e-04,4.971916971916971869e-04,2.783882783882783772e-04,2.143101343101343030e-04,2.377533577533577527e-04,4.405372405372405304e-04,5.780708180708180911e-04,7.601465201465201034e-04,7.398290598290597911e-04,2.377533577533577527e-04,2.076678876678876562e-04,6.163614163614163219e-04,7.109157509157508102e-04,5.565811965811965278e-04,6.835653235653235335e-04,7.601465201465201034e-04
3.916971916971916361e-04,5.378266178266178114e-04,6.964590964590964281e-04,6.128449328449327854e-04,6.702808302808302941e-04,3.893528693528692966e-04,1.125470085470085379e-03,1.114920634920634661e-03,4.854700854700854350e-04,3.115995115995115841e-04,2.526007326007325879e-04,4.428815628815628699e-04,4.139682539682539432e-04,5.429059829059828353e-04,6.589499389499389953e-04,6.882539682539682126e-04,2.889377289377289323e-04,5.706471306471306735e-04,6.968498168498168813e-04,4.295970695970695763e-04,6.628571428571428765e-04,4.628083028083027832e-04,6.589499389499389953e-04
6.710622710622709836e-04,4.983638583638583296e-04,4.397557997557997324e-04,4.717948717948717424e-04,5.620512820512821132e-04,3.369963369963369744e-04,9.094017094017093619e-04,8.972893772893772652e-04,5.929181929181929264e-04,2.608058608058608035e-04,1.869597069597069450e-04,2.041514041514041469e-04,5.616605616605616601e-04,5.225885225885225230e-04,6.019047619047619398e-04,6.452747252747251944e-04,3.940415140415140299e-04,1.924297924297924220e-04,4.401465201465200772e-04,5.585347985347984684e-04,5.354822954822955261e-04,5.335286935286935855e-04,6.019047619047619398e-04
5.960439560439560096e-04,9.887179487179486703e-04,6.988034188034188219e-04,5.018803418803418660e-04,5.100854700854700816e-04,4.233455433455433014e-04,1.307545787545787283e-03,1.080927960927961090e-03,6.335531135531135508e-04,3.061294261294261070e-04,2.096214896214895968e-04,2.920634920634920155e-04,6.663736263736264129e-04,5.393894993894994072e-04,6.737973137973137221e-04,6.323809523809524082e-04,5.636141636141636007e-04,4.463980463980464063e-04,6.984126984126983687e-04,8.730647130647129633e-04,7.413919413919413870e-04,5.780708180708180911e-04,6.737973137973137221e-04
1.203614163614163653e-03,1.209084249084249130e-03,7.378754578754578505e-04,7.937484737484737634e-04,1.065299145299145349e-03,1.591599511599511418e-03,8.136752136752136225e-04,7.593650793650794139e-04,7.214652014652015279e-04,7.781196581196580218e-04,7.898412698412698822e-04,9.211233211233211138e-04,7.761660561660560812e-04,7.683516483516483189e-04,8.160195360195360162e-04,7.699145299145299147e-04,9.351892551892551511e-04,6.999755799755799646e-04,7.382661782661781953e-04,6.448840048840048496e-04,8.804884004884004894e-04,7.097435897435896675e-04,8.160195360195360162e-04
1.323956043956044147e-03,1.288791208791208566e-03,8.582173382173382365e-04,7.960927960927960487e-04,1.265738705738705949e-03,1.799462759462759544e-03,8.398534798534797565e-04,1.235262515262514939e-03,8.492307692307692231e-04,1.502515262515262190e-03,9.027594627594627422e-04,1.022710622710622675e-03,1.109059829059828948e-03,1.185250305250305173e-03,8.406349206349205544e-04,7.726495726495725448e-04,1.416166056166055917e-03,7.316239316239315756e-04,8.586080586080585813e-04,6.413675213675213132e-04,1.047716727716727775e-03,6.237851037851037395e-04,8.406349206349205544e-04
5.300122100122100490e-04,6.042490842490842251e-04,6.855189255189254741e-04,3.518437118437118096e-04,3.991208791208791080e-04,5.132112332112331648e-04,9.094017094017093619e-04,1.102026862026862092e-03,3.936507936507936309e-04,3.897435897435896955e-04,3.592673992673992272e-04,3.995115995115995069e-04,3.784126984126983968e-04,5.077411477411476878e-04,5.292307692307692511e-04,4.112332112332112047e-04,3.338705738705738369e-04,3.752869352869352593e-04,6.859096459096458188e-04,5.128205128205128201e-04,6.554334554334553505e-04,4.413186813186813283e-04,5.292307692307692511e-04
